"","time","record_id","date","lat","long"
"406",16:30:00,"2-5",2025-09-10,-6.250018,106.775031
"407",16:45:00,"2-5",2025-09-10,-6.250726,106.776436
"408",17:00:00,"2-5",2025-09-10,-6.25071,106.7764
"409",03:30:00,"2-17",2025-09-12,-6.24339722915066,106.781191274016
"410",05:00:00,"2-17",2025-09-12,-6.24325597757574,106.780543712946
"411",05:15:00,"2-17",2025-09-12,-6.24289215952001,106.780751805036
"412",05:30:00,"2-17",2025-09-12,-6.24295241169504,106.781279721088
"413",05:45:00,"2-17",2025-09-12,-6.2430780199368,106.781383718946
"414",06:00:00,"2-17",2025-09-12,-6.25237340831336,106.777637898024
"415",06:15:00,"2-17",2025-09-12,-6.250935,106.777447
"416",06:30:00,"2-17",2025-09-12,-6.250935,106.777447
"417",07:45:00,"2-17",2025-09-12,-6.25278519061881,106.777692555641
"418",08:15:00,"2-17",2025-09-12,-6.25290725224233,106.777708758085
"419",08:30:00,"2-17",2025-09-12,-6.25164762600091,106.777541570546
"420",08:45:00,"2-17",2025-09-12,-6.25254829022463,106.777661110407
"421",09:00:00,"2-17",2025-09-11,-6.25245520760521,106.777648755308
"422",09:15:00,"2-17",2025-09-11,-6.250935,106.777447
"423",09:30:00,"2-17",2025-09-11,-6.250935,106.777447
"424",09:45:00,"2-17",2025-09-11,-6.250935,106.777447
"425",10:00:00,"2-17",2025-09-11,-6.250708,106.777129
"426",10:30:00,"2-17",2025-09-11,-6.250678,106.777084
"427",10:45:00,"2-17",2025-09-11,-6.250467,106.777431
"428",11:00:00,"2-17",2025-09-11,-6.250597,106.777004
"429",11:15:00,"2-17",2025-09-11,-6.250887,106.777476
"430",11:30:00,"2-17",2025-09-11,-6.250673,106.776596
"431",11:45:00,"2-17",2025-09-11,-6.250802,106.776676
"432",12:30:00,"2-17",2025-09-11,-6.250783,106.777111
"433",13:00:00,"2-17",2025-09-11,-6.250297,106.777787
"434",13:15:00,"2-17",2025-09-11,-6.247487,106.778738
"435",13:30:00,"2-17",2025-09-11,-6.246003,106.779982
"436",13:45:00,"2-17",2025-09-11,-6.244672,106.779698
"437",16:15:00,"2-17",2025-09-11,-6.2421816359984,106.779885839084
"438",17:00:00,"2-17",2025-09-11,-6.24368914280121,106.781215024777
"439",17:15:00,"2-17",2025-09-11,-6.24364790770657,106.780630657409
"440",18:30:00,"2-17",2025-09-11,-6.244695,106.779813
"441",19:00:00,"2-17",2025-09-11,-6.244562,106.779671
"442",21:30:00,"2-17",2025-09-11,-6.24378517988432,106.781140444517
"443",05:00:00,"2-21",2025-09-16,-6.244444,106.780354
"444",06:15:00,"2-21",2025-09-16,-6.244444,106.780354
"445",06:30:00,"2-21",2025-09-16,-6.251175,106.777378
"446",07:00:00,"2-21",2025-09-16,-6.250574,106.777164
"447",07:15:00,"2-21",2025-09-16,-6.250935,106.777447
"448",07:30:00,"2-21",2025-09-16,-6.250935,106.777447
"449",07:45:00,"2-21",2025-09-16,-6.250935,106.777447
"450",08:00:00,"2-21",2025-09-16,-6.250449,106.777618
"451",08:15:00,"2-21",2025-09-16,-6.250627,106.777147
"452",08:30:00,"2-21",2025-09-16,-6.250712,106.776987
"453",08:45:00,"2-21",2025-09-16,-6.250935,106.777447
"454",09:45:00,"2-21",2025-09-15,-6.250935,106.777447
"455",10:00:00,"2-21",2025-09-15,-6.25115960211497,106.776401096157
"456",10:15:00,"2-21",2025-09-15,-6.250935,106.777447
"457",10:30:00,"2-21",2025-09-15,-6.250935,106.777447
"458",10:45:00,"2-21",2025-09-15,-6.250935,106.777447
"459",11:00:00,"2-21",2025-09-15,-6.250935,106.777447
"460",11:15:00,"2-21",2025-09-15,-6.250935,106.777447
"461",11:30:00,"2-21",2025-09-15,-6.250935,106.777447
"462",11:45:00,"2-21",2025-09-15,-6.25132869616769,106.777499244963
"463",12:00:00,"2-21",2025-09-15,-6.250935,106.777447
"464",12:15:00,"2-21",2025-09-15,-6.250935,106.777447
"465",12:45:00,"2-21",2025-09-15,-6.25189951157417,106.777575000115
"466",13:00:00,"2-21",2025-09-15,-6.250935,106.777447
"467",13:15:00,"2-21",2025-09-15,-6.250935,106.777447
"468",14:45:00,"2-21",2025-09-15,-6.25054612671948,106.777322241687
"469",15:00:00,"2-21",2025-09-15,-6.245507,106.777573
"470",20:00:00,"2-21",2025-09-15,-6.24618936689204,106.779114248504
"471",20:15:00,"2-21",2025-09-15,-6.245223,106.777733
"472",01:30:00,"2-7",2025-09-18,-6.30046759319546,106.895964155471
"473",04:30:00,"2-7",2025-09-18,-6.30057467511805,106.896442189461
"474",04:45:00,"2-7",2025-09-18,-6.28861286576391,106.897514267436
"475",05:00:00,"2-7",2025-09-18,-6.294309,106.89912
"476",05:15:00,"2-7",2025-09-18,-6.289617,106.871138
"477",05:30:00,"2-7",2025-09-18,-6.301629,106.83592
"478",05:45:00,"2-7",2025-09-18,-6.257451,106.796862
"479",06:00:00,"2-7",2025-09-18,-6.248924,106.776809
"480",06:15:00,"2-7",2025-09-18,-6.25085,106.776942
"481",06:45:00,"2-7",2025-09-18,-6.25202496555763,106.777591650525
"482",07:00:00,"2-7",2025-09-18,-6.2520075663104,106.777589341255
"483",07:15:00,"2-7",2025-09-18,-6.25085,106.776942
"484",08:45:00,"2-7",2025-09-18,-6.25221611172099,106.777617020321
"485",10:45:00,"2-7",2025-09-17,-6.250935,106.777447
"486",11:00:00,"2-7",2025-09-17,-6.250935,106.777447
"487",11:15:00,"2-7",2025-09-17,-6.250935,106.777447
"488",11:30:00,"2-7",2025-09-17,-6.25238112851669,106.777638922726
"489",11:45:00,"2-7",2025-09-17,-6.25250027963734,106.777654737814
"490",12:00:00,"2-7",2025-09-17,-6.250284,106.778089
"491",13:30:00,"2-7",2025-09-17,-6.25225954333642,106.777622784872
"492",13:45:00,"2-7",2025-09-17,-6.2519527432695,106.777582065052
"493",15:00:00,"2-7",2025-09-17,-6.250935,106.777447
"494",15:15:00,"2-7",2025-09-17,-6.24845441371678,106.77934161352
"495",15:30:00,"2-7",2025-09-17,-6.29279084743882,106.787664968803
"496",15:45:00,"2-7",2025-09-17,-6.303957,106.849022
"497",16:00:00,"2-7",2025-09-17,-6.290213,106.871289
"498",16:15:00,"2-7",2025-09-17,-6.294481,106.898853
"499",16:30:00,"2-7",2025-09-17,-6.294194,106.898569
"500",17:45:00,"2-7",2025-09-17,-6.28866328120832,106.897443779572
"501",18:45:00,"2-7",2025-09-17,-6.2886774998189,106.89742389985
"502",20:00:00,"2-7",2025-09-17,-6.28859353354748,106.897541296424
"503",20:15:00,"2-7",2025-09-17,-6.30046742574894,106.895968736778
"504",00:15:00,"2-8",2025-09-18,-6.24538578411463,106.782457695932
"505",06:00:00,"2-8",2025-09-18,-6.24426449921985,106.782444424349
"506",06:15:00,"2-8",2025-09-18,-6.24671202944091,106.77885627435
"507",09:00:00,"2-8",2025-09-17,-6.231417,106.797573
"508",09:15:00,"2-8",2025-09-17,-6.25018,106.775262
"509",09:30:00,"2-8",2025-09-17,-6.250705,106.776951
"510",11:00:00,"2-8",2025-09-17,-6.250935,106.777447
"511",11:15:00,"2-8",2025-09-17,-6.250935,106.777447
"512",11:30:00,"2-8",2025-09-17,-6.25223124532319,106.777619028955
"513",11:45:00,"2-8",2025-09-17,-6.25204133896166,106.777593823648
"514",12:00:00,"2-8",2025-09-17,-6.250689,106.777004
"515",13:30:00,"2-8",2025-09-17,-6.25196429910987,106.777583598756
"516",13:45:00,"2-8",2025-09-17,-6.2519428194838,106.777580747957
"517",15:00:00,"2-8",2025-09-17,-6.25244273923904,106.777647100362
"518",15:15:00,"2-8",2025-09-17,-6.250935,106.777447
"519",15:30:00,"2-8",2025-09-17,-6.243544,106.78184
"520",16:15:00,"2-8",2025-09-17,-6.240625,106.777636
"521",17:45:00,"2-8",2025-09-17,-6.242831,106.770764
"522",18:00:00,"2-8",2025-09-17,-6.242298,106.777964
"523",18:15:00,"2-8",2025-09-17,-6.240028,106.780667
"524",18:30:00,"2-8",2025-09-17,-6.243559,106.781822
"525",18:45:00,"2-8",2025-09-17,-6.243565,106.781867
"526",22:15:00,"2-8",2025-09-17,-6.24357,106.781867
"527",06:00:00,"2-4",2025-09-19,-6.281223,106.736479
"528",06:15:00,"2-4",2025-09-19,-6.2559615288582,106.764808489486
"529",06:30:00,"2-4",2025-09-19,-6.250935,106.777447
"530",06:45:00,"2-4",2025-09-19,-6.275431,106.743164
"531",08:45:00,"2-4",2025-09-19,-6.25137638311817,106.777505573422
"532",09:00:00,"2-4",2025-09-18,-6.25085,106.776942
"533",09:30:00,"2-4",2025-09-18,-6.25219721785945,106.777614512607
"534",09:45:00,"2-4",2025-09-18,-6.250935,106.777447
"535",10:00:00,"2-4",2025-09-18,-6.250935,106.777447
"536",10:15:00,"2-4",2025-09-18,-6.250935,106.777447
"537",11:15:00,"2-4",2025-09-18,-6.250935,106.777447
"538",12:45:00,"2-4",2025-09-18,-6.250935,106.777447
"539",13:00:00,"2-4",2025-09-18,-6.25136090657503,106.77750351955
"540",13:15:00,"2-4",2025-09-18,-6.24977826125992,106.776866299407
"541",13:30:00,"2-4",2025-09-18,-6.252181,106.773805
"542",13:45:00,"2-4",2025-09-18,-6.271301,106.757129
"543",14:00:00,"2-4",2025-09-18,-6.275478,106.742907
"544",15:30:00,"2-4",2025-09-18,-6.281223,106.736479
"545",15:45:00,"2-4",2025-09-18,-6.275431,106.743164
"546",16:15:00,"2-4",2025-09-18,-6.281223,106.736479
"547",16:30:00,"2-4",2025-09-18,-6.275431,106.743164
"548",23:00:00,"2-4",2025-09-18,-6.27615318376712,106.743848923484
"549",09:00:00,"2-3",2025-09-18,-6.25235909972278,106.777635998848
"550",09:30:00,"2-3",2025-09-18,-6.25215604934295,106.777609048484
"551",09:45:00,"2-3",2025-09-18,-6.250935,106.777447
"552",10:00:00,"2-3",2025-09-18,-6.250935,106.777447
"553",10:15:00,"2-3",2025-09-18,-6.250935,106.777447
"554",11:00:00,"2-3",2025-09-18,-6.250935,106.777447
"555",11:15:00,"2-3",2025-09-18,-6.25093499999999,106.777447
"556",11:30:00,"2-3",2025-09-18,-6.250935,106.777447
"557",11:45:00,"2-3",2025-09-18,-6.250935,106.777447
"558",12:00:00,"2-3",2025-09-18,-6.250935,106.777447
"559",12:15:00,"2-3",2025-09-18,-6.250935,106.777447
"560",12:30:00,"2-3",2025-09-18,-6.244655,106.781298
"561",13:00:00,"2-3",2025-09-18,-6.250935,106.777447
"562",13:15:00,"2-3",2025-09-18,-6.250503,106.775991
"563",16:30:00,"2-3",2025-09-18,-6.2506092208698,106.777055615332
"564",16:45:00,"2-3",2025-09-18,-6.250773,106.775289
"565",05:30:00,"2-1",2025-09-25,-6.25016077546186,106.77734435277
"566",05:45:00,"2-1",2025-09-25,-6.24878,106.775813
"567",06:00:00,"2-1",2025-09-25,-6.24979799734117,106.777300173931
"568",06:15:00,"2-1",2025-09-25,-6.250935,106.777447
"569",06:30:00,"2-1",2025-09-25,-6.24878,106.775813
"570",06:45:00,"2-1",2025-09-25,-6.250935,106.777447
"571",07:00:00,"2-1",2025-09-25,-6.250935,106.777447
"572",07:15:00,"2-1",2025-09-25,-6.25038492235044,106.776787471119
"573",07:30:00,"2-1",2025-09-25,-6.23915,106.782871
"574",07:45:00,"2-1",2025-09-25,-6.225953,106.803449
"575",08:00:00,"2-1",2025-09-25,-6.197202,106.823031
"576",08:15:00,"2-1",2025-09-25,-6.20006,106.844516
"577",08:30:00,"2-1",2025-09-25,-6.191285,106.856693
"578",08:45:00,"2-1",2025-09-25,-6.181501,106.860356
"579",09:00:00,"2-1",2025-09-24,-6.250935,106.777447
"580",09:15:00,"2-1",2025-09-24,-6.250935,106.777447
"581",11:15:00,"2-1",2025-09-24,-6.250935,106.777447
"582",11:30:00,"2-1",2025-09-24,-6.250818,106.777502
"583",11:45:00,"2-1",2025-09-24,-6.250935,106.777447
"584",12:00:00,"2-1",2025-09-24,-6.250935,106.777447
"585",12:15:00,"2-1",2025-09-24,-6.250935,106.777447
"586",12:30:00,"2-1",2025-09-24,-6.25042352754462,106.776767425782
"587",13:15:00,"2-1",2025-09-24,-6.25021727975073,106.777076392939
"588",15:15:00,"2-1",2025-09-24,-6.25016244564882,106.777289591951
"589",15:30:00,"2-1",2025-09-24,-6.25024291774028,106.776477140042
"590",15:45:00,"2-1",2025-09-24,-6.2500486474398,106.774489016885
"591",16:00:00,"2-1",2025-09-24,-6.25028775954378,106.777230626727
"592",21:00:00,"2-1",2025-09-24,-6.25052413650647,106.777595981472
"593",05:30:00,"2-9",2025-09-30,-6.24688145701931,106.77943279103
"594",05:45:00,"2-9",2025-09-30,-6.246817,106.777813
"595",06:15:00,"2-9",2025-09-30,-6.24710881905614,106.779614723003
"596",06:30:00,"2-9",2025-09-30,-6.24384549861866,106.782159936294
"597",06:45:00,"2-9",2025-09-30,-6.252144,106.776488
"598",07:00:00,"2-9",2025-09-30,-6.252144,106.776488
"599",07:30:00,"2-9",2025-09-30,-6.252144,106.776487999999
"600",07:45:00,"2-9",2025-09-30,-6.252144,106.776488
"601",08:00:00,"2-9",2025-09-30,-6.252144,106.776488
"602",08:15:00,"2-9",2025-09-30,-6.252144,106.776488
"603",08:30:00,"2-9",2025-09-30,-6.252144,106.776488
"604",08:45:00,"2-9",2025-09-30,-6.252144,106.776488
"605",09:30:00,"2-9",2025-09-29,-6.2500521660087,106.776642545436
"606",10:30:00,"2-9",2025-09-29,-6.25098271185959,106.776626375454
"607",10:45:00,"2-9",2025-09-29,-6.250551,106.776409
"608",11:15:00,"2-9",2025-09-29,-6.25144506704904,106.776644682312
"609",11:30:00,"2-9",2025-09-29,-6.250551,106.776409
"610",13:00:00,"2-9",2025-09-29,-6.2501885020282,106.776779752468
"611",13:15:00,"2-9",2025-09-29,-6.249068,106.778222
"612",13:30:00,"2-9",2025-09-29,-6.246397,106.776898
"613",14:00:00,"2-9",2025-09-29,-6.24669,106.776596
"614",14:15:00,"2-9",2025-09-29,-6.248914,106.775893
"615",15:00:00,"2-9",2025-09-29,-6.248718,106.77568
"616",15:15:00,"2-9",2025-09-29,-6.248693,106.775662
"617",15:30:00,"2-9",2025-09-29,-6.246993,106.77744
"618",15:45:00,"2-9",2025-09-29,-6.24704928584794,106.779187627875
"619",16:30:00,"2-9",2025-09-29,-6.24594685267462,106.778812051612
"620",17:00:00,"2-9",2025-09-29,-6.246408,106.776889
"621",19:45:00,"2-9",2025-09-29,-6.24502736474871,106.780211600713
"622",23:30:00,"2-9",2025-09-29,-6.24708881199849,106.780293471773
"623",23:45:00,"2-9",2025-09-29,-6.246817,106.777813
"624",05:15:00,"2-24",2025-10-01,-6.24487738299626,106.779694414455
"625",06:00:00,"2-24",2025-10-01,-6.24341804085295,106.778317599979
"626",06:15:00,"2-24",2025-10-01,-6.244444,106.780354
"627",06:30:00,"2-24",2025-10-01,-6.244958,106.777556
"628",07:15:00,"2-24",2025-10-01,-6.252144,106.776488
"629",07:45:00,"2-24",2025-10-01,-6.252144,106.776488
"630",08:00:00,"2-24",2025-10-01,-6.244958,106.777556
"631",08:45:00,"2-24",2025-10-01,-6.252144,106.776488
"632",09:00:00,"2-24",2025-09-30,-6.244956,106.777618
"633",09:15:00,"2-24",2025-09-30,-6.244956,106.777618
"634",09:30:00,"2-24",2025-09-30,-6.252144,106.776488
"635",10:00:00,"2-24",2025-09-30,-6.252144,106.776488
"636",10:15:00,"2-24",2025-09-30,-6.252144,106.776488
"637",10:30:00,"2-24",2025-09-30,-6.252144,106.776488
"638",10:45:00,"2-24",2025-09-30,-6.252144,106.776488
"639",11:00:00,"2-24",2025-09-30,-6.252144,106.776488
"640",11:15:00,"2-24",2025-09-30,-6.252144,106.776488
"641",11:30:00,"2-24",2025-09-30,-6.252144,106.776488
"642",11:45:00,"2-24",2025-09-30,-6.252144,106.776488
"643",12:00:00,"2-24",2025-09-30,-6.252144,106.776488
"644",12:15:00,"2-24",2025-09-30,-6.252144,106.776488
"645",12:45:00,"2-24",2025-09-30,-6.252144,106.776488
"646",13:00:00,"2-24",2025-09-30,-6.250162,106.777431
"647",13:15:00,"2-24",2025-09-30,-6.249857,106.777973
"648",13:30:00,"2-24",2025-09-30,-6.244983,106.777716
"649",15:00:00,"2-24",2025-09-30,-6.244888,106.777716
"650",21:15:00,"2-24",2025-09-30,-6.24340933825657,106.779316224727
"651",22:15:00,"2-24",2025-09-30,-6.244444,106.780354
"652",02:15:00,"2-19",2025-10-01,-6.2473904243641,106.777628026738
"653",02:30:00,"2-19",2025-10-01,-6.247436,106.777298
"654",05:45:00,"2-19",2025-10-01,-6.24996121635096,106.777325458279
"655",06:00:00,"2-19",2025-10-01,-6.24896567599268,106.778782045782
"656",06:30:00,"2-19",2025-10-01,-6.250802,106.777147
"657",07:15:00,"2-19",2025-10-01,-6.252144,106.776488
"658",07:30:00,"2-19",2025-10-01,-6.252144,106.776488
"659",08:15:00,"2-19",2025-10-01,-6.252144,106.776488
"660",08:30:00,"2-19",2025-10-01,-6.250802,106.777147
"661",08:45:00,"2-19",2025-10-01,-6.252144,106.776488
"662",09:00:00,"2-19",2025-09-30,-6.25008255508735,106.776368507412
"663",09:15:00,"2-19",2025-09-30,-6.25014979213285,106.776464192507
"664",09:30:00,"2-19",2025-09-30,-6.252144,106.776488
"665",10:00:00,"2-19",2025-09-30,-6.252144,106.776488
"666",10:15:00,"2-19",2025-09-30,-6.252144,106.776488
"667",10:30:00,"2-19",2025-09-30,-6.252144,106.776488
"668",10:45:00,"2-19",2025-09-30,-6.252144,106.776488
"669",11:00:00,"2-19",2025-09-30,-6.252144,106.776487999999
"670",11:15:00,"2-19",2025-09-30,-6.252144,106.776488
"671",11:30:00,"2-19",2025-09-30,-6.252144,106.776487999999
"672",11:45:00,"2-19",2025-09-30,-6.252144,106.776488
"673",12:15:00,"2-19",2025-09-30,-6.250945,106.777129
"674",13:00:00,"2-19",2025-09-30,-6.248901,106.778062
"675",13:30:00,"2-19",2025-09-30,-6.246948,106.777476
"676",14:30:00,"2-19",2025-09-30,-6.24702,106.777636
"677",16:00:00,"2-19",2025-09-30,-6.24682717836183,106.7793561576
"678",16:15:00,"2-19",2025-09-30,-6.247123,106.777004
"679",17:45:00,"2-19",2025-09-30,-6.24602669195092,106.779344566358
"680",18:00:00,"2-19",2025-09-30,-6.247123,106.777004
"681",18:30:00,"2-19",2025-09-30,-6.24998731268461,106.778287733285
"682",19:15:00,"2-19",2025-09-30,-6.24648289024758,106.779594195732
"683",19:30:00,"2-19",2025-09-30,-6.247024,106.777324
"684",20:15:00,"2-19",2025-09-30,-6.24692032511388,106.779461693577
"685",20:30:00,"2-19",2025-09-30,-6.247081,106.777458
"686",05:45:00,"2-10",2025-10-02,-6.25166216009622,106.777652225377
"687",06:00:00,"2-10",2025-10-02,-6.25181130347338,106.776943250127
"688",06:15:00,"2-10",2025-10-02,-6.253045,106.776268
"689",06:30:00,"2-10",2025-10-02,-6.252144,106.776488
"690",07:15:00,"2-10",2025-10-02,-6.252144,106.776488
"691",07:30:00,"2-10",2025-10-02,-6.251423,106.776693
"692",07:45:00,"2-10",2025-10-02,-6.252144,106.776488
"693",08:15:00,"2-10",2025-10-02,-6.252144,106.776488
"694",08:30:00,"2-10",2025-10-02,-6.252144,106.776488
"695",08:45:00,"2-10",2025-10-02,-6.252144,106.776488
"696",09:00:00,"2-10",2025-10-01,-6.252144,106.776488
"697",09:30:00,"2-10",2025-10-01,-6.252144,106.776488
"698",09:45:00,"2-10",2025-10-01,-6.244958,106.777556
"699",10:30:00,"2-10",2025-10-01,-6.252144,106.776488
"700",10:45:00,"2-10",2025-10-01,-6.252144,106.776488
"701",11:00:00,"2-10",2025-10-01,-6.252144,106.776488
"702",11:15:00,"2-10",2025-10-01,-6.252144,106.776488
"703",11:30:00,"2-10",2025-10-01,-6.252144,106.776488
"704",11:45:00,"2-10",2025-10-01,-6.25092879502023,106.776448130499
"705",12:00:00,"2-10",2025-10-01,-6.25017099760063,106.776985656403
"706",12:15:00,"2-10",2025-10-01,-6.25009652984192,106.776517861075
"707",12:30:00,"2-10",2025-10-01,-6.252144,106.776488
"708",13:00:00,"2-10",2025-10-01,-6.252144,106.776488
"709",13:15:00,"2-10",2025-10-01,-6.252144,106.776488
"710",13:30:00,"2-10",2025-10-01,-6.25129520597701,106.777410207215
"711",13:45:00,"2-10",2025-10-01,-6.25118354779209,106.77714541921
"712",15:30:00,"2-10",2025-10-01,-6.25172979744755,106.777140593913
"713",15:45:00,"2-10",2025-10-01,-6.2507551958637,106.777325233854
"714",16:00:00,"2-10",2025-10-01,-6.25622140305321,106.780844219256
"715",16:15:00,"2-10",2025-10-01,-6.25443784496128,106.788302915276
"716",16:30:00,"2-10",2025-10-01,-6.24909592758842,106.775783295208
"717",16:45:00,"2-10",2025-10-01,-6.251467,106.777476
"718",17:00:00,"2-10",2025-10-01,-6.25038800874326,106.777727998109
"719",17:15:00,"2-10",2025-10-01,-6.251423,106.776693
"720",20:15:00,"2-10",2025-10-01,-6.25155027320403,106.777560744157
"721",04:30:00,"2-2",2025-09-26,-6.25065270299633,106.777528050727
"722",04:45:00,"2-2",2025-09-26,-6.25064485701917,106.777545606635
"723",05:00:00,"2-2",2025-09-26,-6.250551,106.776409
"724",06:15:00,"2-2",2025-09-26,-6.25067338060935,106.777693564199
"725",06:30:00,"2-2",2025-09-26,-6.250935,106.777447
"726",07:45:00,"2-2",2025-09-26,-6.250935,106.777447
"727",08:00:00,"2-2",2025-09-26,-6.250935,106.777447
"728",08:15:00,"2-2",2025-09-26,-6.250551,106.776409
"729",13:00:00,"2-2",2025-09-25,-6.250935,106.777447
"730",13:15:00,"2-2",2025-09-25,-6.250935,106.777447
"731",13:30:00,"2-2",2025-09-25,-6.2506652582063,106.777544811057
"732",21:30:00,"2-2",2025-09-25,-6.25064785541459,106.777573088784
